"","transID","transactionAmount","transactionDate","productID","productCategory","customerID","customerGender"
"1352","1352",658.49,2015-09-15,"76","C","99","Female"
"1353","1353",419.48,2009-12-04,"11","A","964","Female"
"1354","1354",428.74,2018-09-19,"18","A","401","Male"
"1355","1355",794.16,2006-10-26,"12","A","785","Female"
"1356","1356",823.77,2015-05-16,"75","C","819","Female"
"1357","1357",459.2,2013-03-11,"39","B","330","Male"
"1358","1358",288.04,2008-08-12,"2","A","308","Male"
"1359","1359",384.72,2016-11-19,"42","B","312","Male"
"1360","1360",513.04,2004-01-11,"13","A","624","Female"
"1361","1361",610.21,2007-09-25,"3","B","898","Female"
"1362","1362",754.11,2011-03-11,"84","C","597","Female"
"1363","1363",305.24,2017-03-02,"28","B","312","Male"
"1364","1364",537.29,2010-09-03,"86","C","288","Male"
"1365","1365",584.94,2005-01-14,"54","C","760","Female"
"1366","1366",130.74,2002-03-19,"37","B","478","Male"
"1367","1367",650.29,2004-09-26,"79","C","81","Female"
"1368","1368",256.39,2009-11-02,"35","B","340","Male"
"1369","1369",162.53,2011-01-04,"24","B","347","Male"
"1370","1370",599.28,2008-04-29,"43","B","333","Male"
"1371","1371",346.08,2009-02-16,"69","C","897","Female"
"1372","1372",446.27,2004-12-14,"16","A","71","Female"
"1373","1373",407.34,2003-09-08,"3","B","270","Male"
"1374","1374",130.75,2016-01-09,"3","B","96","Female"
"1375","1375",591.64,2004-01-06,"75","C","769","Female"
"1376","1376",875.51,2016-08-22,"31","B","848","Female"
"1377","1377",377.37,2005-05-15,"59","C","257","Male"
"1378","1378",643.63,2013-02-04,"2","A","123","Male"
"1379","1379",606.24,2011-09-25,"5","B","282","Male"
"1380","1380",394.73,2015-09-01,"85","C","679","Female"
"1381","1381",611.78,2014-02-05,"17","A","65","Female"
"1382","1382",400.12,2010-08-15,"98","D","399","Male"
"1383","1383",564.15,2012-07-16,"28","B","182","Male"
"1384","1384",232.18,2009-09-24,"41","B","944","Female"
"1385","1385",604.56,2016-09-09,"86","C","114","Male"
"1386","1386",637.02,2009-05-04,"49","B","53","Female"
"1387","1387",679.95,2007-11-30,"84","C","384","Male"
"1388","1388",323.02,2010-08-31,"1","A","222","Male"
"1389","1389",84.54,2005-05-14,"4","B","823","Female"
"1390","1390",345.11,2007-02-17,"24","B","474","Male"
"1391","1391",458.24,2011-09-26,"18","A","872","Female"
"1392","1392",551.97,2014-01-24,"82","C","557","Female"
"1393","1393",59.66,2016-03-21,"44","B","567","Female"
"1394","1394",277.43,2005-06-26,"84","C","745","Female"
"1395","1395",583.63,2013-01-01,"40","B","469","Male"
"1396","1396",401.1,2012-01-21,"42","B","613","Female"
"1397","1397",502.43,2006-08-08,"80","C","908","Female"
"1398","1398",625.08,2002-09-02,"70","C","537","Female"
"1399","1399",530.03,2002-07-12,"71","C","5","Male"
"1400","1400",552.47,2006-10-16,"2","A","945","Female"
"1401","1401",651.38,2006-11-04,"52","C","726","Female"
"1402","1402",531.59,2013-02-25,"76","C","821","Female"
"1403","1403",519.44,2013-12-08,"55","C","899","Female"
"1404","1404",543.58,2016-11-20,"23","B","711","Female"
"1405","1405",689.28,2018-03-04,"90","D","62","Female"
"1406","1406",468.33,2012-08-27,"86","C","272","Male"
"1407","1407",524.49,2017-09-03,"82","C","97","Female"
"1408","1408",436.42,2016-11-08,"100","A","303","Male"
"1409","1409",541.78,2017-12-23,"5","B","345","Male"
"1410","1410",1167.4,2012-10-08,"70","C","556","Female"
"1411","1411",162.89,2006-11-29,"94","D","845","Female"
"1412","1412",465.39,2018-09-25,"84","C","817","Female"
"1413","1413",544.79,2006-03-13,"43","B","759","Female"
"1414","1414",457.92,2016-05-26,"49","B","878","Female"
"1415","1415",362.9,2010-05-04,"13","A","8","Female"
"1416","1416",443.49,2017-12-27,"50","C","382","Male"
"1417","1417",517.87,2009-08-24,"99","D","202","Male"
"1418","1418",632.26,2004-09-11,"40","B","732","Female"
"1419","1419",793.5,2014-02-02,"77","C","916","Female"
"1420","1420",594.13,2013-10-07,"97","D","46","Male"
"1421","1421",392.05,2018-05-16,"15","A","855","Female"
"1422","1422",463.86,2014-07-31,"70","C","884","Female"
"1423","1423",508.05,2014-12-31,"85","C","434","Male"
"1424","1424",490.13,2015-10-18,"93","D","319","Male"
"1425","1425",341.34,2005-12-23,"75","C","380","Male"
"1426","1426",635.23,2016-01-31,"96","D","217","Male"
"1427","1427",404.72,2008-11-10,"49","B","448","Male"
"1428","1428",475.93,2014-01-20,"93","D","710","Female"
"1429","1429",171.17,2019-10-31,"85","C","112","Male"
"1430","1430",786.67,2005-03-08,"66","C","398","Male"
"1431","1431",296.52,2007-12-30,"7","C","869","Female"
"1432","1432",428.87,2002-03-18,"65","C","149","Male"
"1433","1433",460.32,2008-08-19,"25","B","131","Male"
"1434","1434",408.45,2014-07-12,"33","B","685","Female"
"1435","1435",390.11,2002-01-19,"10","A","676","Female"
"1436","1436",658.94,2013-04-08,"3","B","311","Male"
"1437","1437",403.38,2015-07-14,"87","C","513","Female"
"1438","1438",337.95,2007-12-24,"80","C","332","Male"
"1439","1439",640.64,2009-06-19,"21","B","446","Male"
"1440","1440",662.59,2015-04-26,"8","C","696","Female"
"1441","1441",207.26,2018-09-03,"68","C","965","Female"
"1442","1442",759.19,2006-02-09,"72","C","123","Male"
"1443","1443",251.42,2010-10-28,"47","B","484","Male"
"1444","1444",306.28,2013-07-21,"18","A","116","Male"
"1445","1445",461.66,2012-12-03,"99","D","662","Female"
"1446","1446",779.8,2018-03-25,"6","C","333","Male"
"1447","1447",371.36,2017-03-01,"36","B","204","Male"
"1448","1448",620.05,2014-11-14,"67","C","214","Male"
"1449","1449",650.3,2003-11-23,"7","C","536","Female"
"1450","1450",273.6,2003-02-21,"72","C","41","Male"
"1451","1451",377.95,2002-01-04,"41","B","737","Female"
"1452","1452",684.15,2013-11-20,"5","B","852","Female"
"1453","1453",1133,2005-12-16,"57","C","574","Female"
"1454","1454",589.34,2012-11-13,"72","C","871","Female"
"1455","1455",940.94,2011-07-05,"84","C","361","Male"
"1456","1456",365.72,2018-04-15,"64","C","834","Female"
"1457","1457",431.59,2013-11-04,"58","C","156","Male"
"1458","1458",477.44,2019-12-26,"11","A","572","Female"
"1459","1459",691.32,2009-03-03,"93","D","692","Female"
"1460","1460",558.59,2002-06-08,"92","D","838","Female"
"1461","1461",221.66,2014-02-26,"27","B","83","Female"
"1462","1462",869.62,2015-03-13,"71","C","577","Female"
"1463","1463",458.69,2014-02-24,"83","C","166","Male"
"1464","1464",334.18,2017-03-26,"27","B","224","Male"
"1465","1465",600.13,2019-06-20,"48","B","96","Female"
"1466","1466",708.8,2019-03-31,"20","B","156","Male"
"1467","1467",700.1,2002-06-04,"20","B","761","Female"
"1468","1468",442.23,2002-05-26,"24","B","742","Female"
"1469","1469",519.15,2006-01-24,"75","C","815","Female"
"1470","1470",317.97,2019-07-25,"52","C","209","Male"
"1471","1471",684.37,2003-10-27,"93","D","376","Male"
"1472","1472",656.17,2019-03-16,"28","B","339","Male"
"1473","1473",711.56,2015-09-01,"16","A","64","Female"
"1474","1474",499.52,2011-02-09,"80","C","296","Male"
"1475","1475",376.35,2012-01-03,"100","A","610","Female"
"1476","1476",326.06,2010-04-27,"11","A","155","Male"
"1477","1477",381.11,2005-08-27,"84","C","18","Male"
"1478","1478",673.27,2017-03-04,"58","C","578","Female"
"1479","1479",512.49,2008-11-30,"37","B","99","Female"
"1480","1480",464.32,2007-09-30,"93","D","372","Male"
"1481","1481",149.51,2005-08-04,"15","A","543","Female"
"1482","1482",36.38,2005-11-15,"93","D","637","Female"
"1483","1483",428.98,2003-05-06,"74","C","286","Male"
"1484","1484",746.45,2016-11-27,"3","B","732","Female"
"1485","1485",336.26,2003-07-02,"39","B","838","Female"
"1486","1486",412.51,2010-04-19,"23","B","265","Male"
"1487","1487",457,2002-11-26,"76","C","27","Male"
"1488","1488",616.47,2014-05-28,"65","C","77","Female"
"1489","1489",409.47,2016-04-03,"90","D","934","Female"
"1490","1490",652.95,2018-03-07,"43","B","741","Female"
"1491","1491",551.22,2008-01-09,"61","C","143","Male"
"1492","1492",765.63,2002-07-17,"77","C","344","Male"
"1493","1493",734.88,2004-08-04,"77","C","789","Female"
"1494","1494",381.88,2007-06-02,"22","B","423","Male"
"1495","1495",473.95,2007-03-18,"8","C","68","Female"
"1496","1496",546.54,2019-04-15,"44","B","395","Male"
"1497","1497",211.51,2018-04-20,"20","B","454","Male"
"1498","1498",450.71,2004-01-08,"59","C","706","Female"
"1499","1499",94.94,2017-09-11,"7","C","176","Male"
"1500","1500",502.91,2012-10-07,"39","B","466","Male"
"1501","1501",513.46,2015-10-23,"89","C","69","Female"
"1502","1502",107.55,2013-10-22,"35","B","781","Female"
"1503","1503",446.58,2007-03-20,"34","B","914","Female"
"1504","1504",317.55,2019-01-15,"2","A","973","Female"
"1505","1505",346.68,2016-09-12,"46","B","264","Male"
"1506","1506",455.55,2003-11-13,"72","C","289","Male"
"1507","1507",357.29,2019-06-28,"12","A","498","Male"
"1508","1508",821.03,2014-10-31,"9","C","27","Male"
"1509","1509",250.88,2009-05-25,"89","C","33","Male"
"1510","1510",255.65,2007-05-05,"88","C","541","Female"
"1511","1511",522.65,2004-02-02,"74","C","547","Female"
"1512","1512",230.64,2017-11-23,"59","C","87","Female"
"1513","1513",566.79,2012-02-16,"84","C","845","Female"
"1514","1514",478.03,2017-07-07,"29","B","260","Male"
"1515","1515",557.49,2005-08-02,"19","A","740","Female"
"1516","1516",674.45,2014-01-06,"42","B","833","Female"
"1517","1517",162.24,2007-09-30,"52","C","3","Male"
"1518","1518",871.28,2011-01-15,"24","B","638","Female"
"1519","1519",395.85,2005-01-28,"64","C","86","Female"
"1520","1520",645.67,2012-03-04,"18","A","450","Male"
"1521","1521",569.42,2004-06-05,"37","B","288","Male"
"1522","1522",376.98,2011-04-06,"50","C","933","Female"
"1523","1523",243.93,2009-05-09,"22","B","360","Male"
"1524","1524",775.62,2009-07-27,"24","B","368","Male"
"1525","1525",574.81,2013-03-01,"61","C","456","Male"
"1526","1526",383.21,2006-07-15,"45","B","926","Female"
"1527","1527",572.4,2003-07-31,"29","B","651","Female"
"1528","1528",764.3,2005-12-16,"67","C","217","Male"
"1529","1529",400.84,2010-08-14,"19","A","262","Male"
"1530","1530",399.65,2018-02-08,"87","C","79","Female"
"1531","1531",608.58,2003-11-21,"42","B","816","Female"
"1532","1532",863.41,2010-06-03,"25","B","143","Male"
"1533","1533",819.35,2015-02-20,"55","C","321","Male"
"1534","1534",441.06,2013-12-29,"62","C","210","Male"
"1535","1535",451.35,2015-06-13,"50","C","617","Female"
"1536","1536",285.22,2009-07-18,"24","B","451","Male"
"1537","1537",370.89,2002-04-11,"89","C","182","Male"
"1538","1538",603.16,2019-01-04,"34","B","551","Female"
"1539","1539",453.88,2019-09-09,"85","C","947","Female"
"1540","1540",368.11,2009-01-19,"91","D","671","Female"
"1541","1541",678.03,2010-11-26,"20","B","965","Female"
"1542","1542",362.6,2017-03-19,"75","C","30","Male"
"1543","1543",271.69,2017-05-29,"27","B","780","Female"
"1544","1544",537.43,2004-02-18,"17","A","187","Male"
"1545","1545",210.79,2013-08-08,"76","C","878","Female"
"1546","1546",587.89,2016-08-15,"5","B","355","Male"
"1547","1547",273.96,2017-11-14,"73","C","334","Male"
"1548","1548",478.85,2019-06-06,"20","B","616","Female"
"1549","1549",667.11,2019-04-23,"100","A","727","Female"
"1550","1550",201.67,2005-12-26,"58","C","709","Female"
"1551","1551",592.7,2015-09-14,"46","B","33","Male"
"1552","1552",578.37,2019-12-23,"95","D","659","Female"
"1553","1553",373.33,2007-08-01,"56","C","615","Female"
"1554","1554",85.51,2002-12-09,"52","C","413","Male"
"1555","1555",181.15,2009-10-30,"82","C","362","Male"
"1556","1556",749.9,2019-10-28,"78","C","298","Male"
"1557","1557",405.67,2004-02-05,"98","D","219","Male"
"1558","1558",689.09,2015-05-02,"79","C","786","Female"
"1559","1559",588.8,2015-12-18,"38","B","539","Female"
"1560","1560",398.78,2012-03-25,"31","B","945","Female"
"1561","1561",598.46,2016-03-05,"42","B","340","Male"
"1562","1562",665.42,2006-12-12,"48","B","152","Male"
"1563","1563",505.41,2006-06-30,"62","C","432","Male"
"1564","1564",581.93,2002-10-29,"34","B","96","Female"
"1565","1565",474.1,2018-08-21,"74","C","366","Male"
"1566","1566",498.39,2014-07-26,"92","D","899","Female"
"1567","1567",610.02,2009-07-01,"69","C","592","Female"
"1568","1568",723.22,2006-02-08,"97","D","106","Male"
"1569","1569",674.72,2018-03-30,"64","C","159","Male"
"1570","1570",338.17,2017-02-27,"3","B","497","Male"
"1571","1571",837.82,2007-12-10,"75","C","942","Female"
"1572","1572",605.45,2015-07-23,"27","B","798","Female"
"1573","1573",707.12,2007-12-20,"90","D","20","Male"
"1574","1574",720.65,2018-11-04,"43","B","674","Female"
"1575","1575",447.07,2004-12-14,"1","A","92","Female"
"1576","1576",351.81,2019-06-01,"27","B","743","Female"
"1577","1577",312.85,2018-11-14,"89","C","851","Female"
"1578","1578",725.53,2008-01-25,"7","C","533","Female"
"1579","1579",115.06,2008-04-03,"16","A","797","Female"
"1580","1580",613.69,2002-11-19,"94","D","855","Female"
"1581","1581",280.7,2016-05-30,"76","C","688","Female"
"1582","1582",46.59,2015-03-06,"49","B","975","Female"
"1583","1583",212.45,2014-10-27,"17","A","218","Male"
"1584","1584",457.42,2017-11-14,"82","C","621","Female"
"1585","1585",533.73,2018-02-07,"68","C","400","Male"
"1586","1586",356.63,2008-08-06,"86","C","656","Female"
"1587","1587",323.98,2008-05-16,"45","B","506","Female"
"1588","1588",729.13,2013-07-21,"80","C","319","Male"
"1589","1589",790,2019-05-06,"48","B","311","Male"
"1590","1590",481.74,2009-04-22,"92","D","754","Female"
"1591","1591",468.23,2010-07-01,"81","C","509","Female"
"1592","1592",540.46,2009-02-19,"85","C","118","Male"
"1593","1593",569.07,2006-05-19,"2","A","244","Male"
"1594","1594",381.38,2014-05-29,"19","A","812","Female"
"1595","1595",630.95,2015-10-12,"73","C","107","Male"
"1596","1596",202.08,2006-12-06,"43","B","712","Female"
"1597","1597",221.49,2011-11-27,"41","B","219","Male"
"1598","1598",421.28,2019-07-28,"94","D","403","Male"
"1599","1599",357.92,2010-10-30,"34","B","423","Male"
"1600","1600",358.19,2003-04-07,"31","B","575","Female"
"1601","1601",293.97,2013-04-28,"55","C","355","Male"
"1602","1602",632.52,2010-06-12,"27","B","387","Male"
"1603","1603",267.26,2004-08-17,"12","A","308","Male"
"1604","1604",699.48,2015-01-18,"82","C","722","Female"
"1605","1605",727.51,2013-02-05,"62","C","841","Female"
"1606","1606",632.28,2012-07-28,"44","B","875","Female"
"1607","1607",681.2,2006-06-09,"72","C","716","Female"
"1608","1608",787.13,2005-08-16,"66","C","300","Male"
"1609","1609",471.87,2005-09-06,"28","B","13","Male"
"1610","1610",589.5,2011-04-28,"84","C","78","Female"
"1611","1611",356.3,2011-12-27,"44","B","25","Male"
"1612","1612",843.66,2005-06-29,"10","A","531","Female"
"1613","1613",574.55,2005-01-18,"98","D","373","Male"
"1614","1614",864.21,2003-07-11,"49","B","815","Female"
"1615","1615",518.74,2005-12-24,"93","D","899","Female"
"1616","1616",494.8,2005-08-07,"73","C","247","Male"
"1617","1617",426.25,2016-12-13,"98","D","346","Male"
"1618","1618",230.67,2002-10-29,"3","B","191","Male"
"1619","1619",615.17,2003-12-17,"18","A","4","Male"
"1620","1620",754.78,2016-07-06,"41","B","843","Female"
"1621","1621",635.02,2006-10-19,"30","B","30","Male"
"1622","1622",267.94,2004-11-15,"35","B","230","Male"
"1623","1623",666.12,2003-08-08,"59","C","973","Female"
"1624","1624",528.47,2010-05-30,"85","C","407","Male"
"1625","1625",169.39,2005-09-19,"73","C","588","Female"
"1626","1626",217.86,2004-06-07,"3","B","704","Female"
"1627","1627",196.44,2012-12-26,"68","C","932","Female"
"1628","1628",527.59,2009-03-24,"3","B","240","Male"
"1629","1629",466.64,2018-10-04,"60","C","259","Male"
"1630","1630",495.11,2004-03-28,"48","B","651","Female"
"1631","1631",380.4,2007-11-25,"82","C","111","Male"
"1632","1632",374.82,2008-06-10,"17","A","515","Female"
"1633","1633",654.97,2018-05-07,"90","D","162","Male"
"1634","1634",182.76,2010-08-15,"98","D","481","Male"
"1635","1635",1115.98,2004-12-26,"71","C","907","Female"
"1636","1636",584.53,2009-01-10,"5","B","149","Male"
"1637","1637",528.4,2005-08-17,"52","C","141","Male"
"1638","1638",623.08,2015-05-03,"99","D","158","Male"
"1639","1639",474.54,2015-10-14,"80","C","118","Male"
"1640","1640",485.92,2015-04-24,"25","B","282","Male"
"1641","1641",342.88,2010-05-17,"10","A","423","Male"
"1642","1642",641.3,2014-01-09,"52","C","484","Male"
"1643","1643",445.21,2009-07-10,"37","B","131","Male"
"1644","1644",175.79,2015-07-11,"57","C","531","Female"
"1645","1645",245.09,2017-05-30,"11","A","844","Female"
"1646","1646",268.16,2006-11-25,"31","B","280","Male"
"1647","1647",812.07,2015-07-20,"66","C","960","Female"
"1648","1648",310.61,2018-01-29,"82","C","359","Male"
"1649","1649",745.05,2008-10-09,"91","D","354","Male"
"1650","1650",546.94,2010-02-28,"50","C","549","Female"
"1651","1651",298.36,2010-07-25,"25","B","595","Female"
"1652","1652",123.09,2014-07-05,"48","B","505","Female"
"1653","1653",460.73,2004-10-11,"38","B","183","Male"
"1654","1654",277.58,2016-10-08,"95","D","210","Male"
"1655","1655",339.96,2018-10-22,"82","C","416","Male"
"1656","1656",555.25,2011-05-06,"87","C","845","Female"
"1657","1657",685.88,2002-09-28,"37","B","208","Male"
"1658","1658",426,2009-08-04,"95","D","513","Female"
"1659","1659",290.97,2005-03-04,"72","C","881","Female"
"1660","1660",164.62,2004-04-23,"97","D","94","Female"
"1661","1661",343.7,2006-09-04,"9","C","815","Female"
"1662","1662",262.15,2007-11-21,"2","A","792","Female"
"1663","1663",379.55,2005-08-23,"1","A","570","Female"
"1664","1664",297.11,2013-05-13,"6","C","615","Female"
"1665","1665",665.01,2005-10-20,"66","C","565","Female"
"1666","1666",532.59,2009-07-30,"25","B","53","Female"
"1667","1667",898.87,2017-07-02,"86","C","858","Female"
"1668","1668",722.61,2016-07-03,"36","B","428","Male"
"1669","1669",601.52,2002-11-29,"78","C","611","Female"
"1670","1670",490,2009-02-19,"63","C","362","Male"
"1671","1671",427.63,2013-09-05,"40","B","673","Female"
"1672","1672",533.73,2005-02-27,"12","A","995","Female"
"1673","1673",584.95,2007-11-10,"78","C","481","Male"
"1674","1674",407.24,2002-10-14,"82","C","313","Male"
"1675","1675",564.45,2011-07-13,"12","A","871","Female"
"1676","1676",267.85,2004-03-24,"25","B","474","Male"
"1677","1677",700.51,2018-05-29,"41","B","110","Male"
"1678","1678",287.47,2012-09-22,"37","B","311","Male"
"1679","1679",409.21,2003-02-07,"34","B","389","Male"
"1680","1680",548.18,2013-02-27,"1","A","724","Female"
"1681","1681",400.55,2010-06-29,"5","B","647","Female"
"1682","1682",416.84,2015-02-08,"81","C","339","Male"
"1683","1683",611.35,2015-08-26,"63","C","237","Male"
"1684","1684",514.04,2009-08-13,"32","B","598","Female"
"1685","1685",383.41,2005-01-17,"98","D","855","Female"
"1686","1686",737.4,2017-09-08,"37","B","553","Female"
"1687","1687",331.39,2016-02-23,"30","B","809","Female"
